order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_amount,line_total,line_profit
ITEM-0000308,ORD-000174,PROD-0139,3,157.34,77.59,0.0,472.02,239.25
ITEM-0000309,ORD-000174,PROD-0077,3,734.34,321.57,0.0,2203.02,1238.31
ITEM-0000310,ORD-000175,PROD-0007,2,722.42,399.63,0.0,1444.84,645.58
ITEM-0000311,ORD-000176,PROD-0051,3,757.84,436.7,0.0,2273.52,963.42
ITEM-0000312,ORD-000177,PROD-0140,2,99.89,42.66,4.99,189.8,104.48
ITEM-0000313,ORD-000177,PROD-0127,1,177.0,98.63,8.85,168.15,69.52
ITEM-0000314,ORD-000178,PROD-0082,3,193.03,135.78,9.65,550.14,142.8
ITEM-0000315,ORD-000179,PROD-0054,2,673.51,351.72,0.0,1347.02,643.58
ITEM-0000316,ORD-000179,PROD-0174,2,68.0,30.47,0.0,136.0,75.06
ITEM-0000317,ORD-000180,PROD-0093,3,665.7,288.19,0.0,1997.1,1132.53
ITEM-0000318,ORD-000181,PROD-0147,3,130.44,86.16,0.0,391.32,132.84
ITEM-0000319,ORD-000182,PROD-0097,2,236.1,106.01,0.0,472.2,260.18
ITEM-0000320,ORD-000183,PROD-0097,3,236.1,106.01,0.0,708.3,390.27
ITEM-0000321,ORD-000184,PROD-0040,3,87.09,32.87,0.0,261.27,162.66
ITEM-0000322,ORD-000184,PROD-0051,3,757.84,436.7,0.0,2273.52,963.42
ITEM-0000323,ORD-000184,PROD-0174,3,68.0,30.47,0.0,204.0,112.59
ITEM-0000324,ORD-000185,PROD-0081,1,926.79,338.8,0.0,926.79,587.99
ITEM-0000325,ORD-000186,PROD-0079,3,177.26,73.51,0.0,531.78,311.25
ITEM-0000326,ORD-000186,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0000327,ORD-000187,PROD-0115,3,17.83,8.88,0.0,53.49,26.85
ITEM-0000328,ORD-000188,PROD-0193,1,120.92,44.83,0.0,120.92,76.09
ITEM-0000329,ORD-000189,PROD-0157,2,119.15,43.35,0.0,238.3,151.6
ITEM-0000330,ORD-000190,PROD-0092,2,696.36,329.11,0.0,1392.72,734.5
ITEM-0000331,ORD-000191,PROD-0057,1,60.69,27.25,0.0,60.69,33.44
ITEM-0000332,ORD-000191,PROD-0198,3,289.88,175.19,0.0,869.64,344.07
ITEM-0000333,ORD-000191,PROD-0139,1,157.34,77.59,0.0,157.34,79.75
ITEM-0000334,ORD-000192,PROD-0053,3,802.15,325.25,0.0,2406.45,1430.7
ITEM-0000335,ORD-000193,PROD-0113,3,74.56,31.26,3.73,212.49,118.71
ITEM-0000336,ORD-000193,PROD-0128,1,193.98,85.06,9.7,184.28,99.22
ITEM-0000337,ORD-000193,PROD-0153,2,12.34,6.0,0.62,23.44,11.44
ITEM-0000338,ORD-000193,PROD-0034,3,31.1,21.54,1.55,88.65,24.03
ITEM-0000339,ORD-000194,PROD-0189,1,219.38,98.56,43.88,175.5,76.94
ITEM-0000340,ORD-000194,PROD-0146,2,128.48,85.55,25.7,205.56,34.46
ITEM-0000341,ORD-000194,PROD-0086,2,548.14,202.22,109.63,877.02,472.58
ITEM-0000342,ORD-000195,PROD-0122,3,57.35,21.1,0.0,172.05,108.75
ITEM-0000343,ORD-000196,PROD-0074,1,948.75,408.83,0.0,948.75,539.92
ITEM-0000344,ORD-000197,PROD-0010,3,1052.31,472.02,105.23,2841.24,1425.18
ITEM-0000345,ORD-000198,PROD-0194,3,151.53,74.18,0.0,454.59,232.05
ITEM-0000346,ORD-000198,PROD-0084,1,557.57,307.67,0.0,557.57,249.9
ITEM-0000347,ORD-000199,PROD-0115,2,17.83,8.88,0.0,35.66,17.9
ITEM-0000348,ORD-000200,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0000349,ORD-000200,PROD-0049,2,68.26,47.02,0.0,136.52,42.48
ITEM-0000350,ORD-000200,PROD-0118,2,72.66,31.29,0.0,145.32,82.74
ITEM-0000351,ORD-000200,PROD-0099,2,104.92,49.23,0.0,209.84,111.38
ITEM-0000352,ORD-000201,PROD-0002,2,884.15,546.3,44.21,1679.88,587.28
ITEM-0000353,ORD-000202,PROD-0038,2,78.94,29.22,15.79,126.3,67.86
ITEM-0000354,ORD-000203,PROD-0144,1,29.27,18.29,5.85,23.42,5.13
ITEM-0000355,ORD-000204,PROD-0139,1,157.34,77.59,0.0,157.34,79.75
ITEM-0000356,ORD-000204,PROD-0096,2,34.47,16.8,0.0,68.94,35.34
ITEM-0000357,ORD-000205,PROD-0095,1,210.91,137.71,0.0,210.91,73.2
ITEM-0000358,ORD-000206,PROD-0179,2,569.07,209.01,0.0,1138.14,720.12
ITEM-0000359,ORD-000207,PROD-0037,3,58.73,38.95,8.81,149.76,32.91
ITEM-0000360,ORD-000207,PROD-0151,3,307.15,140.78,46.07,783.24,360.9
ITEM-0000361,ORD-000208,PROD-0196,2,104.53,69.4,5.23,198.6,59.8
ITEM-0000362,ORD-000208,PROD-0179,1,569.07,209.01,28.45,540.62,331.61
ITEM-0000363,ORD-000208,PROD-0131,3,235.16,118.91,11.76,670.2,313.47
ITEM-0000364,ORD-000208,PROD-0006,2,330.42,180.96,16.52,627.8,265.88
ITEM-0000365,ORD-000209,PROD-0011,3,908.06,554.12,0.0,2724.18,1061.82
ITEM-0000366,ORD-000209,PROD-0033,3,162.42,81.27,0.0,487.26,243.45
ITEM-0000367,ORD-000210,PROD-0066,3,417.62,172.83,41.76,1127.58,609.09
ITEM-0000368,ORD-000211,PROD-0101,3,10.51,4.9,0.0,31.53,16.83
ITEM-0000369,ORD-000211,PROD-0017,3,830.39,500.6,0.0,2491.17,989.37
ITEM-0000370,ORD-000212,PROD-0075,1,99.97,52.21,10.0,89.97,37.76
ITEM-0000371,ORD-000213,PROD-0020,2,281.0,192.03,28.1,505.8,121.74
ITEM-0000372,ORD-000213,PROD-0038,2,78.94,29.22,7.89,142.1,83.66
ITEM-0000373,ORD-000214,PROD-0033,1,162.42,81.27,0.0,162.42,81.15
ITEM-0000374,ORD-000215,PROD-0087,3,317.87,206.94,0.0,953.61,332.79
ITEM-0000375,ORD-000216,PROD-0144,1,29.27,18.29,0.0,29.27,10.98
ITEM-0000376,ORD-000216,PROD-0002,3,884.15,546.3,0.0,2652.45,1013.55
ITEM-0000377,ORD-000216,PROD-0066,1,417.62,172.83,0.0,417.62,244.79
ITEM-0000378,ORD-000217,PROD-0171,2,222.3,111.96,0.0,444.6,220.68
ITEM-0000379,ORD-000218,PROD-0131,1,235.16,118.91,0.0,235.16,116.25
ITEM-0000380,ORD-000218,PROD-0068,1,77.59,47.71,0.0,77.59,29.88
ITEM-0000381,ORD-000219,PROD-0146,1,128.48,85.55,12.85,115.63,30.08
ITEM-0000382,ORD-000220,PROD-0093,3,665.7,288.19,0.0,1997.1,1132.53
ITEM-0000383,ORD-000220,PROD-0190,3,323.87,121.49,0.0,971.61,607.14
ITEM-0000384,ORD-000220,PROD-0030,1,258.42,97.81,0.0,258.42,160.61
ITEM-0000385,ORD-000220,PROD-0001,1,953.45,349.12,0.0,953.45,604.33
ITEM-0000386,ORD-000221,PROD-0093,3,665.7,288.19,0.0,1997.1,1132.53
ITEM-0000387,ORD-000221,PROD-0094,2,760.2,287.3,0.0,1520.4,945.8
ITEM-0000388,ORD-000221,PROD-0150,2,176.47,91.59,0.0,352.94,169.76
ITEM-0000389,ORD-000222,PROD-0101,3,10.51,4.9,0.0,31.53,16.83
ITEM-0000390,ORD-000223,PROD-0125,3,14.84,6.3,1.48,40.08,21.18
ITEM-0000391,ORD-000224,PROD-0191,1,353.82,141.69,0.0,353.82,212.13
ITEM-0000392,ORD-000225,PROD-0035,3,108.28,51.27,0.0,324.84,171.03
ITEM-0000393,ORD-000225,PROD-0180,3,144.79,71.3,0.0,434.37,220.47
ITEM-0000394,ORD-000225,PROD-0133,3,207.44,103.69,0.0,622.32,311.25
ITEM-0000395,ORD-000225,PROD-0123,1,92.64,34.73,0.0,92.64,57.91
ITEM-0000396,ORD-000226,PROD-0137,2,166.68,109.1,0.0,333.36,115.16
ITEM-0000397,ORD-000227,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0000398,ORD-000228,PROD-0020,1,281.0,192.03,0.0,281.0,88.97
ITEM-0000399,ORD-000228,PROD-0136,1,209.97,107.96,0.0,209.97,102.01
ITEM-0000400,ORD-000228,PROD-0093,3,665.7,288.19,0.0,1997.1,1132.53
ITEM-0000401,ORD-000229,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0000402,ORD-000229,PROD-0119,2,12.67,5.51,0.0,25.34,14.32
ITEM-0000403,ORD-000230,PROD-0175,2,450.55,174.7,0.0,901.1,551.7
ITEM-0000404,ORD-000231,PROD-0198,1,289.88,175.19,28.99,260.89,85.7
ITEM-0000405,ORD-000231,PROD-0136,2,209.97,107.96,21.0,377.94,162.02
ITEM-0000406,ORD-000232,PROD-0132,3,176.9,94.24,8.85,504.15,221.43
ITEM-0000407,ORD-000232,PROD-0104,3,24.34,12.08,1.22,69.36,33.12
ITEM-0000408,ORD-000233,PROD-0186,2,178.64,112.52,0.0,357.28,132.24
ITEM-0000409,ORD-000234,PROD-0056,1,743.82,402.26,0.0,743.82,341.56
ITEM-0000410,ORD-000235,PROD-0045,3,43.56,23.26,0.0,130.68,60.9
ITEM-0000411,ORD-000236,PROD-0186,2,178.64,112.52,0.0,357.28,132.24
ITEM-0000412,ORD-000237,PROD-0028,2,178.41,95.75,0.0,356.82,165.32
ITEM-0000413,ORD-000237,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0000414,ORD-000238,PROD-0043,3,322.48,123.79,0.0,967.44,596.07
ITEM-0000415,ORD-000239,PROD-0055,1,660.14,307.03,0.0,660.14,353.11
ITEM-0000416,ORD-000239,PROD-0150,1,176.47,91.59,0.0,176.47,84.88
ITEM-0000417,ORD-000240,PROD-0035,1,108.28,51.27,0.0,108.28,57.01
ITEM-0000418,ORD-000240,PROD-0108,2,61.92,26.64,0.0,123.84,70.56
ITEM-0000419,ORD-000240,PROD-0091,1,740.3,292.13,0.0,740.3,448.17
ITEM-0000420,ORD-000240,PROD-0165,1,87.86,52.82,0.0,87.86,35.04
ITEM-0000421,ORD-000241,PROD-0126,2,107.32,41.55,0.0,214.64,131.54
ITEM-0000422,ORD-000241,PROD-0200,3,85.95,51.49,0.0,257.85,103.38
ITEM-0000423,ORD-000242,PROD-0048,2,88.58,42.26,0.0,177.16,92.64
ITEM-0000424,ORD-000243,PROD-0195,3,253.09,136.05,0.0,759.27,351.12
ITEM-0000425,ORD-000243,PROD-0065,2,989.99,433.0,0.0,1979.98,1113.98
ITEM-0000426,ORD-000243,PROD-0066,1,417.62,172.83,0.0,417.62,244.79
ITEM-0000427,ORD-000244,PROD-0066,3,417.62,172.83,20.88,1190.22,671.73
ITEM-0000428,ORD-000244,PROD-0175,2,450.55,174.7,22.53,856.04,506.64
ITEM-0000429,ORD-000245,PROD-0049,2,68.26,47.02,0.0,136.52,42.48
ITEM-0000430,ORD-000246,PROD-0131,3,235.16,118.91,11.76,670.2,313.47
ITEM-0000431,ORD-000246,PROD-0014,3,639.1,406.85,31.95,1821.45,600.9
ITEM-0000432,ORD-000246,PROD-0114,1,13.39,6.41,0.67,12.72,6.31
ITEM-0000433,ORD-000247,PROD-0114,3,13.39,6.41,0.0,40.17,20.94
ITEM-0000434,ORD-000248,PROD-0073,3,395.1,161.59,0.0,1185.3,700.53
ITEM-0000435,ORD-000249,PROD-0067,3,1063.26,426.7,53.16,3030.3,1750.2
ITEM-0000436,ORD-000249,PROD-0047,1,161.1,58.36,8.05,153.05,94.69
ITEM-0000437,ORD-000249,PROD-0022,3,598.01,333.47,29.9,1704.33,703.92
ITEM-0000438,ORD-000249,PROD-0076,3,250.97,90.86,12.55,715.26,442.68
ITEM-0000439,ORD-000250,PROD-0153,3,12.34,6.0,0.0,37.02,19.02
ITEM-0000440,ORD-000251,PROD-0086,2,548.14,202.22,54.81,986.66,582.22
ITEM-0000441,ORD-000252,PROD-0012,3,2351.29,854.43,0.0,7053.87,4490.58
ITEM-0000442,ORD-000252,PROD-0079,3,177.26,73.51,0.0,531.78,311.25
ITEM-0000443,ORD-000252,PROD-0173,3,178.09,70.26,0.0,534.27,323.49
ITEM-0000444,ORD-000252,PROD-0116,3,53.57,23.4,0.0,160.71,90.51
ITEM-0000445,ORD-000253,PROD-0155,2,299.92,135.3,0.0,599.84,329.24
ITEM-0000446,ORD-000253,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0000447,ORD-000254,PROD-0182,3,415.31,183.33,0.0,1245.93,695.94
ITEM-0000448,ORD-000255,PROD-0186,1,178.64,112.52,0.0,178.64,66.12
ITEM-0000449,ORD-000256,PROD-0194,1,151.53,74.18,0.0,151.53,77.35
ITEM-0000450,ORD-000257,PROD-0120,3,60.87,22.41,0.0,182.61,115.38
ITEM-0000451,ORD-000257,PROD-0172,2,228.9,156.43,0.0,457.8,144.94
ITEM-0000452,ORD-000258,PROD-0105,2,11.07,4.03,0.0,22.14,14.08
ITEM-0000453,ORD-000259,PROD-0073,1,395.1,161.59,0.0,395.1,233.51
ITEM-0000454,ORD-000259,PROD-0079,2,177.26,73.51,0.0,354.52,207.5
ITEM-0000455,ORD-000259,PROD-0167,1,487.98,175.49,0.0,487.98,312.49
ITEM-0000456,ORD-000260,PROD-0026,3,275.21,110.98,13.76,784.35,451.41
ITEM-0000457,ORD-000261,PROD-0089,3,770.94,316.34,77.09,2081.55,1132.53
ITEM-0000458,ORD-000262,PROD-0014,1,639.1,406.85,0.0,639.1,232.25
ITEM-0000459,ORD-000263,PROD-0179,2,569.07,209.01,0.0,1138.14,720.12
ITEM-0000460,ORD-000264,PROD-0125,2,14.84,6.3,1.48,26.72,14.12
ITEM-0000461,ORD-000265,PROD-0159,3,270.31,96.88,0.0,810.93,520.29
ITEM-0000462,ORD-000266,PROD-0173,1,178.09,70.26,0.0,178.09,107.83
ITEM-0000463,ORD-000266,PROD-0085,1,566.01,307.0,0.0,566.01,259.01
ITEM-0000464,ORD-000267,PROD-0134,2,141.65,91.72,14.16,254.98,71.54
ITEM-0000465,ORD-000268,PROD-0083,2,430.7,156.43,21.54,818.32,505.46
ITEM-0000466,ORD-000268,PROD-0051,1,757.84,436.7,37.89,719.95,283.25
ITEM-0000467,ORD-000268,PROD-0037,2,58.73,38.95,2.94,111.58,33.68
ITEM-0000468,ORD-000269,PROD-0112,1,10.27,7.01,0.0,10.27,3.26
ITEM-0000469,ORD-000269,PROD-0099,1,104.92,49.23,0.0,104.92,55.69
ITEM-0000470,ORD-000269,PROD-0034,2,31.1,21.54,0.0,62.2,19.12
ITEM-0000471,ORD-000270,PROD-0090,3,483.59,254.08,48.36,1305.69,543.45
ITEM-0000472,ORD-000270,PROD-0200,2,85.95,51.49,8.6,154.7,51.72
ITEM-0000473,ORD-000271,PROD-0045,1,43.56,23.26,0.0,43.56,20.3
ITEM-0000474,ORD-000271,PROD-0143,3,147.1,55.66,0.0,441.3,274.32
ITEM-0000475,ORD-000271,PROD-0121,2,36.65,15.93,0.0,73.3,41.44
ITEM-0000476,ORD-000271,PROD-0184,1,446.69,209.89,0.0,446.69,236.8
ITEM-0000477,ORD-000272,PROD-0024,3,2202.91,887.86,0.0,6608.73,3945.15
ITEM-0000478,ORD-000273,PROD-0110,1,46.23,23.26,6.93,39.3,16.04
ITEM-0000479,ORD-000274,PROD-0155,3,299.92,135.3,0.0,899.76,493.86
ITEM-0000480,ORD-000275,PROD-0177,2,54.51,20.88,0.0,109.02,67.26
ITEM-0000481,ORD-000276,PROD-0075,1,99.97,52.21,5.0,94.97,42.76
ITEM-0000482,ORD-000277,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0000483,ORD-000278,PROD-0066,1,417.62,172.83,0.0,417.62,244.79
ITEM-0000484,ORD-000278,PROD-0043,2,322.48,123.79,0.0,644.96,397.38
ITEM-0000485,ORD-000278,PROD-0167,3,487.98,175.49,0.0,1463.94,937.47
ITEM-0000486,ORD-000279,PROD-0163,2,21.52,12.0,0.0,43.04,19.04
ITEM-0000487,ORD-000279,PROD-0066,1,417.62,172.83,0.0,417.62,244.79
ITEM-0000488,ORD-000279,PROD-0154,1,38.97,24.91,0.0,38.97,14.06
ITEM-0000489,ORD-000279,PROD-0143,2,147.1,55.66,0.0,294.2,182.88
ITEM-0000490,ORD-000280,PROD-0124,2,8.45,5.48,1.27,14.36,3.4
ITEM-0000491,ORD-000281,PROD-0147,2,130.44,86.16,0.0,260.88,88.56
ITEM-0000492,ORD-000282,PROD-0107,2,14.58,8.33,0.73,27.7,11.04
ITEM-0000493,ORD-000283,PROD-0061,1,263.42,168.98,26.34,237.08,68.1
ITEM-0000494,ORD-000284,PROD-0085,2,566.01,307.0,56.6,1018.82,404.82
ITEM-0000495,ORD-000285,PROD-0125,2,14.84,6.3,0.0,29.68,17.08
ITEM-0000496,ORD-000285,PROD-0133,2,207.44,103.69,0.0,414.88,207.5
ITEM-0000497,ORD-000286,PROD-0074,2,948.75,408.83,0.0,1897.5,1079.84
ITEM-0000498,ORD-000286,PROD-0099,2,104.92,49.23,0.0,209.84,111.38
ITEM-0000499,ORD-000286,PROD-0017,2,830.39,500.6,0.0,1660.78,659.58
ITEM-0000500,ORD-000287,PROD-0027,3,90.01,57.62,0.0,270.03,97.17
ITEM-0000501,ORD-000288,PROD-0194,2,151.53,74.18,0.0,303.06,154.7
ITEM-0000502,ORD-000289,PROD-0051,2,757.84,436.7,0.0,1515.68,642.28
ITEM-0000503,ORD-000290,PROD-0136,2,209.97,107.96,21.0,377.94,162.02
ITEM-0000504,ORD-000290,PROD-0067,1,1063.26,426.7,106.33,956.93,530.23
ITEM-0000505,ORD-000290,PROD-0081,2,926.79,338.8,92.68,1668.22,990.62
ITEM-0000506,ORD-000290,PROD-0023,1,362.29,143.59,36.23,326.06,182.47
ITEM-0000507,ORD-000291,PROD-0182,1,415.31,183.33,0.0,415.31,231.98
ITEM-0000508,ORD-000292,PROD-0049,1,68.26,47.02,0.0,68.26,21.24
ITEM-0000509,ORD-000293,PROD-0002,1,884.15,546.3,132.62,751.53,205.23
ITEM-0000510,ORD-000293,PROD-0192,1,443.84,170.23,66.58,377.26,207.03
ITEM-0000511,ORD-000293,PROD-0035,3,108.28,51.27,16.24,276.12,122.31
ITEM-0000512,ORD-000294,PROD-0155,3,299.92,135.3,29.99,809.79,403.89
ITEM-0000513,ORD-000295,PROD-0172,1,228.9,156.43,34.34,194.56,38.13
ITEM-0000514,ORD-000296,PROD-0158,1,255.14,174.7,0.0,255.14,80.44
ITEM-0000515,ORD-000296,PROD-0200,3,85.95,51.49,0.0,257.85,103.38
ITEM-0000516,ORD-000297,PROD-0148,3,227.91,118.46,0.0,683.73,328.35
ITEM-0000517,ORD-000298,PROD-0008,2,257.48,142.33,0.0,514.96,230.3
ITEM-0000518,ORD-000298,PROD-0061,1,263.42,168.98,0.0,263.42,94.44
ITEM-0000519,ORD-000299,PROD-0007,2,722.42,399.63,0.0,1444.84,645.58
ITEM-0000520,ORD-000299,PROD-0053,3,802.15,325.25,0.0,2406.45,1430.7
ITEM-0000521,ORD-000300,PROD-0191,3,353.82,141.69,17.69,1008.39,583.32
ITEM-0000522,ORD-000300,PROD-0193,3,120.92,44.83,6.05,344.61,210.12
ITEM-0000523,ORD-000300,PROD-0179,2,569.07,209.01,28.45,1081.24,663.22
ITEM-0000524,ORD-000300,PROD-0185,3,331.51,151.7,16.58,944.79,489.69
ITEM-0000525,ORD-000300,PROD-0171,2,222.3,111.96,11.12,422.36,198.44
ITEM-0000526,ORD-000301,PROD-0123,2,92.64,34.73,4.63,176.02,106.56
ITEM-0000527,ORD-000301,PROD-0035,3,108.28,51.27,5.41,308.61,154.8
ITEM-0000528,ORD-000302,PROD-0007,2,722.42,399.63,0.0,1444.84,645.58
ITEM-0000529,ORD-000303,PROD-0156,1,125.96,69.98,0.0,125.96,55.98
ITEM-0000530,ORD-000304,PROD-0094,1,760.2,287.3,0.0,760.2,472.9
ITEM-0000531,ORD-000305,PROD-0107,2,14.58,8.33,0.0,29.16,12.5
ITEM-0000532,ORD-000305,PROD-0041,1,324.57,122.27,0.0,324.57,202.3
ITEM-0000533,ORD-000305,PROD-0089,2,770.94,316.34,0.0,1541.88,909.2
ITEM-0000534,ORD-000305,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0000535,ORD-000306,PROD-0090,2,483.59,254.08,0.0,967.18,459.02
ITEM-0000536,ORD-000307,PROD-0128,1,193.98,85.06,9.7,184.28,99.22
ITEM-0000537,ORD-000307,PROD-0094,3,760.2,287.3,38.01,2166.57,1304.67
ITEM-0000538,ORD-000308,PROD-0163,3,21.52,12.0,0.0,64.56,28.56
ITEM-0000539,ORD-000308,PROD-0037,1,58.73,38.95,0.0,58.73,19.78
ITEM-0000540,ORD-000309,PROD-0030,2,258.42,97.81,0.0,516.84,321.22
ITEM-0000541,ORD-000310,PROD-0067,3,1063.26,426.7,159.49,2711.31,1431.21
ITEM-0000542,ORD-000311,PROD-0146,2,128.48,85.55,6.42,244.12,73.02
ITEM-0000543,ORD-000312,PROD-0123,3,92.64,34.73,0.0,277.92,173.73
ITEM-0000544,ORD-000312,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0000545,ORD-000313,PROD-0035,3,108.28,51.27,0.0,324.84,171.03
ITEM-0000546,ORD-000313,PROD-0017,1,830.39,500.6,0.0,830.39,329.79
ITEM-0000547,ORD-000313,PROD-0013,3,441.97,287.6,0.0,1325.91,463.11
ITEM-0000548,ORD-000313,PROD-0109,2,83.99,34.52,0.0,167.98,98.94
ITEM-0000549,ORD-000314,PROD-0170,2,406.1,148.77,0.0,812.2,514.66
ITEM-0000550,ORD-000315,PROD-0110,1,46.23,23.26,0.0,46.23,22.97
ITEM-0000551,ORD-000316,PROD-0072,2,272.93,113.86,0.0,545.86,318.14
ITEM-0000552,ORD-000316,PROD-0100,3,183.65,80.83,0.0,550.95,308.46
ITEM-0000553,ORD-000316,PROD-0120,1,60.87,22.41,0.0,60.87,38.46
ITEM-0000554,ORD-000316,PROD-0110,3,46.23,23.26,0.0,138.69,68.91
ITEM-0000555,ORD-000316,PROD-0060,2,516.63,190.54,0.0,1033.26,652.18
ITEM-0000556,ORD-000317,PROD-0113,1,74.56,31.26,0.0,74.56,43.3
ITEM-0000557,ORD-000318,PROD-0102,1,58.26,24.11,0.0,58.26,34.15
ITEM-0000558,ORD-000319,PROD-0009,3,1051.81,420.85,52.59,2997.66,1735.11
ITEM-0000559,ORD-000320,PROD-0120,3,60.87,22.41,0.0,182.61,115.38
ITEM-0000560,ORD-000321,PROD-0100,1,183.65,80.83,0.0,183.65,102.82
ITEM-0000561,ORD-000321,PROD-0198,3,289.88,175.19,0.0,869.64,344.07
ITEM-0000562,ORD-000321,PROD-0197,1,64.18,39.8,0.0,64.18,24.38
ITEM-0000563,ORD-000321,PROD-0005,2,1276.32,751.98,0.0,2552.64,1048.68
ITEM-0000564,ORD-000321,PROD-0111,2,36.62,14.88,0.0,73.24,43.48
ITEM-0000565,ORD-000322,PROD-0180,2,144.79,71.3,0.0,289.58,146.98
ITEM-0000566,ORD-000322,PROD-0158,1,255.14,174.7,0.0,255.14,80.44
ITEM-0000567,ORD-000322,PROD-0075,3,99.97,52.21,0.0,299.91,143.28
ITEM-0000568,ORD-000323,PROD-0035,2,108.28,51.27,5.41,205.74,103.2
ITEM-0000569,ORD-000323,PROD-0016,1,1106.41,602.49,55.32,1051.09,448.6
ITEM-0000570,ORD-000324,PROD-0178,1,754.53,269.93,0.0,754.53,484.6
ITEM-0000571,ORD-000325,PROD-0035,1,108.28,51.27,0.0,108.28,57.01
ITEM-0000572,ORD-000325,PROD-0039,2,254.69,97.21,0.0,509.38,314.96
ITEM-0000573,ORD-000325,PROD-0190,2,323.87,121.49,0.0,647.74,404.76
ITEM-0000574,ORD-000326,PROD-0047,1,161.1,58.36,16.11,144.99,86.63
ITEM-0000575,ORD-000326,PROD-0167,3,487.98,175.49,48.8,1317.54,791.07
ITEM-0000576,ORD-000326,PROD-0089,1,770.94,316.34,77.09,693.85,377.51
ITEM-0000577,ORD-000326,PROD-0138,1,312.0,114.25,31.2,280.8,166.55
ITEM-0000578,ORD-000326,PROD-0135,2,161.12,63.01,16.11,290.02,164.0
ITEM-0000579,ORD-000327,PROD-0095,2,210.91,137.71,0.0,421.82,146.4
ITEM-0000580,ORD-000328,PROD-0033,3,162.42,81.27,0.0,487.26,243.45
ITEM-0000581,ORD-000328,PROD-0161,3,272.47,114.77,0.0,817.41,473.1
ITEM-0000582,ORD-000328,PROD-0060,3,516.63,190.54,0.0,1549.89,978.27
ITEM-0000583,ORD-000328,PROD-0143,2,147.1,55.66,0.0,294.2,182.88
ITEM-0000584,ORD-000328,PROD-0071,1,632.43,267.0,0.0,632.43,365.43
ITEM-0000585,ORD-000329,PROD-0032,3,215.26,86.82,0.0,645.78,385.32
ITEM-0000586,ORD-000330,PROD-0097,2,236.1,106.01,0.0,472.2,260.18
ITEM-0000587,ORD-000331,PROD-0182,3,415.31,183.33,0.0,1245.93,695.94
ITEM-0000588,ORD-000331,PROD-0074,2,948.75,408.83,0.0,1897.5,1079.84
ITEM-0000589,ORD-000332,PROD-0145,2,117.19,76.02,17.58,199.22,47.18
ITEM-0000590,ORD-000333,PROD-0115,2,17.83,8.88,0.0,35.66,17.9
ITEM-0000591,ORD-000333,PROD-0148,2,227.91,118.46,0.0,455.82,218.9
ITEM-0000592,ORD-000333,PROD-0142,2,91.44,61.76,0.0,182.88,59.36
ITEM-0000593,ORD-000334,PROD-0167,3,487.98,175.49,0.0,1463.94,937.47
ITEM-0000594,ORD-000335,PROD-0079,1,177.26,73.51,35.45,141.81,68.3
ITEM-0000595,ORD-000335,PROD-0123,2,92.64,34.73,18.53,148.22,78.76
ITEM-0000596,ORD-000335,PROD-0163,2,21.52,12.0,4.3,34.44,10.44
ITEM-0000597,ORD-000335,PROD-0066,3,417.62,172.83,83.52,1002.3,483.81
ITEM-0000598,ORD-000336,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0000599,ORD-000336,PROD-0030,3,258.42,97.81,0.0,775.26,481.83
ITEM-0000600,ORD-000337,PROD-0143,3,147.1,55.66,7.36,419.22,252.24
ITEM-0000601,ORD-000338,PROD-0016,1,1106.41,602.49,110.64,995.77,393.28
ITEM-0000602,ORD-000338,PROD-0124,1,8.45,5.48,0.84,7.61,2.13
ITEM-0000603,ORD-000339,PROD-0105,3,11.07,4.03,0.0,33.21,21.12
ITEM-0000604,ORD-000339,PROD-0134,1,141.65,91.72,0.0,141.65,49.93
ITEM-0000605,ORD-000339,PROD-0030,1,258.42,97.81,0.0,258.42,160.61
ITEM-0000606,ORD-000339,PROD-0059,1,513.82,312.52,0.0,513.82,201.3
ITEM-0000607,ORD-000340,PROD-0005,1,1276.32,751.98,0.0,1276.32,524.34
ITEM-0000608,ORD-000340,PROD-0178,3,754.53,269.93,0.0,2263.59,1453.8
ITEM-0000609,ORD-000341,PROD-0192,1,443.84,170.23,66.58,377.26,207.03
ITEM-0000610,ORD-000341,PROD-0018,3,1904.94,701.56,285.74,4857.6,2752.92
ITEM-0000611,ORD-000342,PROD-0002,1,884.15,546.3,0.0,884.15,337.85
ITEM-0000612,ORD-000343,PROD-0060,3,516.63,190.54,0.0,1549.89,978.27
ITEM-0000613,ORD-000343,PROD-0084,1,557.57,307.67,0.0,557.57,249.9
ITEM-0000614,ORD-000343,PROD-0100,3,183.65,80.83,0.0,550.95,308.46
